sample_id,setup,camera,performer,replication,action,rgb_path,skeleton_path,rgb_frames,skeleton_frames,frame_difference,frame_count_match,fps,width,height,max_bodies,empty_frames,is_single_person
S001C001P001R002A021,1,1,1,2,21,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A021_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A021.skeleton,88,88,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A022,1,1,1,2,22,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A022_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A022.skeleton,97,97,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A023,1,1,1,2,23,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A023_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A023.skeleton,72,72,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A024,1,1,1,2,24,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A024_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A024.skeleton,97,97,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A025,1,1,1,2,25,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A025_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A025.skeleton,108,108,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A026,1,1,1,2,26,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A026_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A026.skeleton,94,94,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A027,1,1,1,2,27,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A027_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A027.skeleton,83,83,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A028,1,1,1,2,28,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A028_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A028.skeleton,129,129,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A029,1,1,1,2,29,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A029_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A029.skeleton,112,112,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A030,1,1,1,2,30,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A030_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A030.skeleton,136,136,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A031,1,1,1,2,31,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A031_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A031.skeleton,93,93,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A032,1,1,1,2,32,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A032_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A032.skeleton,90,90,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A033,1,1,1,2,33,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A033_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A033.skeleton,83,83,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A034,1,1,1,2,34,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A034_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A034.skeleton,83,83,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A035,1,1,1,2,35,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A035_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A035.skeleton,86,86,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A036,1,1,1,2,36,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A036_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A036.skeleton,76,76,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A037,1,1,1,2,37,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A037_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A037.skeleton,110,110,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A038,1,1,1,2,38,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A038_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A038.skeleton,57,57,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A039,1,1,1,2,39,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A039_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A039.skeleton,75,75,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A040,1,1,1,2,40,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A040_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A040.skeleton,57,57,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A041,1,1,1,2,41,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A041_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A041.skeleton,62,62,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A042,1,1,1,2,42,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A042_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A042.skeleton,129,129,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A043,1,1,1,2,43,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A043_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A043.skeleton,78,78,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A044,1,1,1,2,44,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A044_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A044.skeleton,92,92,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A045,1,1,1,2,45,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A045_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A045.skeleton,102,102,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A046,1,1,1,2,46,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A046_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A046.skeleton,80,80,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A047,1,1,1,2,47,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A047_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A047.skeleton,108,108,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A048,1,1,1,2,48,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A048_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A048.skeleton,83,83,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A049,1,1,1,2,49,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A049_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A049.skeleton,90,90,0,True,30.0,1920,1080,1,0,True
S001C001P001R002A050,1,1,1,2,50,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A050_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A050.skeleton,74,74,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A051,1,1,1,2,51,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A051_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A051.skeleton,76,76,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A052,1,1,1,2,52,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A052_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A052.skeleton,70,70,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A053,1,1,1,2,53,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A053_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A053.skeleton,93,93,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A054,1,1,1,2,54,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A054_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A054.skeleton,64,64,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A055,1,1,1,2,55,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A055_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A055.skeleton,76,76,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A056,1,1,1,2,56,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A056_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A056.skeleton,68,68,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A057,1,1,1,2,57,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A057_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A057.skeleton,87,87,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A058,1,1,1,2,58,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A058_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A058.skeleton,72,72,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A059,1,1,1,2,59,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A059_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A059.skeleton,132,132,0,True,30.0,1920,1080,2,0,False
S001C001P001R002A060,1,1,1,2,60,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P001R002A060_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P001R002A060.skeleton,99,99,0,True,30.0,1920,1080,2,0,False
S001C001P002R001A001,1,1,2,1,1,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A001_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A001.skeleton,66,66,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A002,1,1,2,1,2,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A002_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A002.skeleton,88,88,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A003,1,1,2,1,3,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A003_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A003.skeleton,89,89,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A004,1,1,2,1,4,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A004_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A004.skeleton,106,106,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A005,1,1,2,1,5,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A005_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A005.skeleton,66,66,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A006,1,1,2,1,6,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A006_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A006.skeleton,74,74,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A007,1,1,2,1,7,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A007_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A007.skeleton,78,78,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A008,1,1,2,1,8,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A008_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A008.skeleton,65,65,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A009,1,1,2,1,9,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A009_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A009.skeleton,62,62,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A010,1,1,2,1,10,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A010_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A010.skeleton,61,61,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A011,1,1,2,1,11,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A011_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A011.skeleton,103,103,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A012,1,1,2,1,12,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A012_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A012.skeleton,169,169,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A013,1,1,2,1,13,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A013_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A013.skeleton,105,105,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A014,1,1,2,1,14,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A014_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A014.skeleton,158,158,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A015,1,1,2,1,15,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A015_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A015.skeleton,145,145,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A016,1,1,2,1,16,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A016_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A016.skeleton,219,219,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A017,1,1,2,1,17,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A017_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A017.skeleton,206,206,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A018,1,1,2,1,18,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A018_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A018.skeleton,62,62,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A019,1,1,2,1,19,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A019_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A019.skeleton,73,73,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A020,1,1,2,1,20,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A020_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A020.skeleton,61,61,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A021,1,1,2,1,21,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A021_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A021.skeleton,78,78,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A022,1,1,2,1,22,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A022_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A022.skeleton,57,57,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A023,1,1,2,1,23,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A023_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A023.skeleton,60,60,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A024,1,1,2,1,24,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A024_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A024.skeleton,59,59,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A025,1,1,2,1,25,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A025_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A025.skeleton,102,102,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A026,1,1,2,1,26,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A026_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A026.skeleton,72,72,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A027,1,1,2,1,27,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A027_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A027.skeleton,66,66,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A028,1,1,2,1,28,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A028_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A028.skeleton,98,98,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A029,1,1,2,1,29,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A029_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A029.skeleton,95,95,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A030,1,1,2,1,30,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A030_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A030.skeleton,115,115,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A031,1,1,2,1,31,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A031_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A031.skeleton,52,52,0,True,30.0,1920,1080,2,0,False
S001C001P002R001A032,1,1,2,1,32,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A032_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A032.skeleton,86,86,0,True,30.0,1920,1080,2,0,False
S001C001P002R001A033,1,1,2,1,33,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A033_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A033.skeleton,65,65,0,True,30.0,1920,1080,2,0,False
S001C001P002R001A034,1,1,2,1,34,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A034_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A034.skeleton,72,72,0,True,30.0,1920,1080,2,0,False
S001C001P002R001A035,1,1,2,1,35,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A035_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A035.skeleton,74,74,0,True,30.0,1920,1080,2,0,False
S001C001P002R001A036,1,1,2,1,36,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A036_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A036.skeleton,104,104,0,True,30.0,1920,1080,2,0,False
S001C001P002R001A037,1,1,2,1,37,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A037_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A037.skeleton,109,109,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A038,1,1,2,1,38,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A038_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A038.skeleton,60,60,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A039,1,1,2,1,39,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A039_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A039.skeleton,76,76,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A040,1,1,2,1,40,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A040_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A040.skeleton,77,77,0,True,30.0,1920,1080,1,0,True
S001C001P002R001A041,1,1,2,1,41,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P002R001A041_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P002R001A041.skeleton,101,101,0,True,30.0,1920,1080,1,0,True
